Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
29,Receive,15:36:11.493.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
30,Receive,15:36:11.493.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 20 2a 
31,Send,15:36:11.494.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
32,Receive,15:36:11.505.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
33,Receive,15:36:11.505.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
34,Receive,15:36:11.505.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 30 e7 
35,Receive,15:36:11.505.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
36,Send,15:36:11.507.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
37,Receive,15:36:11.512.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
38,Receive,15:36:11.514.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
39,Receive,15:36:11.514.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 40 be 
40,Send,15:36:11.519.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
41,Receive,15:36:11.524.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
42,Receive,15:36:11.524.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
43,Receive,15:36:11.524.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 50 73 
44,Receive,15:36:11.524.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
45,Receive,15:36:11.524.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
46,Receive,15:36:11.524.0,0x000003d2,Data,Standard,0x08,10 27 6f 44 44 a5 03 00 
47,Receive,15:36:11.524.0,0x000003d3,Data,Standard,0x08,b1 62 bb 42 b6 12 46 18 
48,Receive,15:36:11.525.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 e1 1e 
49,Receive,15:36:11.525.0,0x000003e9,Data,Standard,0x08,d2 0a fb 0a 2c 6a e6 0a 
50,Receive,15:36:11.525.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
51,Receive,15:36:11.525.0,0x000003eb,Data,Standard,0x08,01 00 1f 03 1d 03 15 03 
52,Receive,15:36:11.525.0,0x000003ec,Data,Standard,0x08,f0 45 15 5d 7c 91 45 00 
53,Receive,15:36:11.526.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 23 54 00 
54,Send,15:36:11.531.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
55,Receive,15:36:11.532.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
56,Receive,15:36:11.534.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 6e fe 
57,Receive,15:36:11.534.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 60 39 
58,Receive,15:36:11.543.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
59,Receive,15:36:11.543.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 7e 33 
60,Receive,15:36:11.543.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 70 f4 
61,Send,15:36:11.543.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
62,Receive,15:36:11.544.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
63,Receive,15:36:11.544.0,0x000005c3,Data,Standard,0x08,01 00 6c 70 00 01 05 00 
64,Receive,15:36:11.553.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
65,Receive,15:36:11.553.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 8e 4c 
66,Receive,15:36:11.553.0,0x00000150,Data,Standard,0x08,1a 0c 18 0c 70 17 80 bc 
67,Send,15:36:11.553.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
68,Receive,15:36:11.564.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
