DJ2029-G960000956,01TMB08S10002AF957100052,EBUS 283,8021.83837890625,946.9639892578125
DJ2029-G960000957,01TMB08S10002AF967100003,EBUS 283,8074.14990234375,946.9639892578125
DJ2029-G960000957,01TMB08S10002AF967100006,EBUS 283,8121.6123046875,946.9660034179688
DJ2029-G960000957,01TMB08S10002AF967100008,EBUS 283,7733.02197265625,946.9660034179688
DJ2029-G960000958,01TMB08S10002AF967100010,EBUS 283,7005.3857421875,946.9660034179688
DJ2029-G960000958,01TMB08S10002AF967100012,EBUS 283,6720.89013671875,946.9660034179688
DJ2029-G960000958,01TMB08S10002AF967100014,EBUS 283,7414.7705078125,946.968017578125
DJ2029-G960000958,01TMB08S10002AF967100015,EBUS 283,8115.86181640625,946.9660034179688
DJ2029-G960000959,01TMB08S10002AF967100017,EBUS 283,7775.38671875,946.9660034179688
DJ2029-G960000962,01TMB08S10002AF967100044,EBUS 283,6732.8876953125,946.968017578125
DJ2029-G960000962,01TMB08S10002AF967100046,EBUS 283,7567.75732421875,946.968017578125
DJ2029-G970000963,01TMB08S10002AF977100002,EBUS 283,8468.6142578125,946.9660034179688
DJ2029-G970000964,01TMB08S10002AF977100015,EBUS 283,8327.2216796875,946.97998046875
DJ2029-G970000968,01TMB08S10002AF977100042,EBUS 283,7962.16015625,946.968017578125
DJ2029-G970000968,01TMB08S10002AF977100045,EBUS 283,8405.8603515625,946.9660034179688
DJ2029-G970000968,01TMB08S10002AF977100047,EBUS 283,8593.6279296875,946.9660034179688
DJ2029-G980000969,01TMB08S10002AF977100049,EBUS 283,8743.1025390625,946.969970703125
DJ2029-G980000969,01TMB08S10002AF977100051,EBUS 283,8487.4501953125,946.9660034179688
DJ2029-G980000969,01TMB08S10002AF977100053,EBUS 283,8700.146484375,946.9940185546875
DJ2029-G980000969,01TMB08S10002AF977100055,EBUS 283,8613.5205078125,946.9639892578125
DJ2029-G980000970,01TMB08S10002AF977100057,EBUS 283,8621.0419921875,946.9639892578125
DJ2029-G980000970,01TMB08S10002AF977100059,EBUS 283,8689.515625,946.9639892578125
DJ2029-G980000970,01TMB08S10002AF977100061,EBUS 283,8936.7451171875,946.9639892578125
DJ2029-G980000970,01TMB08S10002AF977100063,EBUS 283,8137.68212890625,946.968017578125
DJ2029-G980000972,01TMB08S10002AF987100016,EBUS 283,8379.75,946.9719848632812
DJ2029-G980000972,01TMB08S10002AF987100015,EBUS 283,8418.35546875,946.968017578125
DJ2029-G980000973,01TMB08S10002AF987100019,EBUS 283,7844.63818359375,946.9760131835938
DJ2029-G980000973,01TMB08S10002AF987100023,EBUS 283,7743.58984375,946.9660034179688
DJ2029-G980000974,01TMB08S10002AF987100030,EBUS 283,8802.1279296875,946.9639892578125
DJ2029-G980000974,01TMB08S10002AF987100032,EBUS 283,8438.3720703125,946.9660034179688
DJ2029-G990000975,01TMB08S10002AF997100002,EBUS 283,7189.14404296875,946.9639892578125
DJ2029-G990000975,01TMB08S10002AF997100004,EBUS 283,8518.6884765625,946.9639892578125
DJ2029-G990000975,01TMB08S10002AF997100008,EBUS 283,5915.70361328125,946.969970703125
DJ2029-G990000976,01TMB08S10002AF997100010,EBUS 283,7524.18017578125,946.9639892578125
DJ2029-G990000976,01TMB08S10002AF997100012,EBUS 283,8274.9716796875,946.968017578125
DJ2029-G990000976,01TMB08S10002AF997100015,EBUS 283,7934.62109375,946.9639892578125
DJ2029-G9A0000977,01TMB08S10002AF997100019,EBUS 283,8270.6826171875,946.9639892578125
DJ2029-G9A0000977,01TMB08S10002AF997100021,EBUS 283,8535.720703125,946.968017578125
DJ2029-G9A0000977,01TMB08S10002AF997100023,EBUS 283,8530.904296875,946.9660034179688
DJ2029-G9A0000978,01TMB08S10002AF997100025,EBUS 283,8598.5078125,946.9639892578125
DJ2029-G9A0000978,01TMB08S10002AF997100027,EBUS 283,8105.69873046875,946.968017578125
DJ2029-G9A0000978,01TMB08S10002AF997100029,EBUS 283,8652.435546875,946.9660034179688
DJ2029-G9A0000981,01TMB08S10002AF9A7100015,EBUS 283,8820.49609375,946.968017578125
DJ2029-G9A0000982,01TMB08S10002AF9A7100018,EBUS 283,7594.39453125,946.968017578125
DJ2029-G9A0000982,01TMB08S10002AF9A7100020,EBUS 283,7700.13671875,946.9660034179688
DJ2029-G9A0000982,01TMB08S10002AF9A7100022,EBUS 283,6946.67138671875,946.969970703125
DJ2029-G9A0000982,01TMB08S10002AF9A7100024,EBUS 283,7602.5693359375,946.9639892578125
DJ2029-G9A0000983,01TMB08S10002AF9A7100026,EBUS 283,7703.99072265625,946.9639892578125
DJ2029-G9A0000983,01TMB08S10002AF9A7100030,EBUS 283,7801.02978515625,946.9620361328125
DJ2029-G9B0000988,01TMB08S10002AF9B7100022,EBUS 283,8557.13671875,946.9660034179688
DJ2029-G9B0000989,01TMB08S10002AF9B7100025,EBUS 283,8446.2041015625,946.968017578125
DJ2029-G9B0000989,01TMB08S10002AF9B7100027,EBUS 283,8280.1005859375,946.9660034179688
DJ2029-G9B0000989,01TMB08S10002AF9B7100029,EBUS 283,7301.87939453125,946.9639892578125
DJ2029-G9B0000989,01TMB08S10002AF9B7100031,EBUS 283,7386.5166015625,946.9639892578125
DJ2029-G9B0000990,01TMB08S10002AF9B7100033,EBUS 283,8608.3916015625,946.9760131835938
DJ2029-G9B0000990,01TMB08S10002AF9B7100035,EBUS 283,8042.4462890625,946.9660034179688
DJ2029-G9B0000990,01TMB08S10002AF9B7100037,EBUS 283,7071.34228515625,946.9639892578125
DJ2029-G9B0000990,01TMB08S10002AF9B7100039,EBUS 283,7856.2314453125,946.9660034179688
DJ2029-G9B0000992,01TMB08S10002AF9B7100041,EBUS 283,8353.9833984375,946.9819946289062
DJ2029-G9C0000996,01TMB08S10002AF9C7100009,EBUS 283,8722.587890625,946.968017578125
DJ2029-G9C0000996,01TMB08S10002AF9C7100011,EBUS 283,8457.642578125,946.9859619140625
DJ2029-G9C0000996,01TMB08S10002AF9C7100013,EBUS 283,8454.37890625,946.9639892578125
DJ2029-G9C0000996,01TMB08S10002AF9C7100015,EBUS 283,8070.6376953125,946.9639892578125
DJ2029-G9C0000997,01TMB08S10002AF9C7100021,EBUS 283,8523.1953125,946.9660034179688
DJ2029-G9C0000997,01TMB08S10002AF9C7100023,EBUS 283,7899.65380859375,946.968017578125
DJ2029-G9D0000998,01TMB08S10002AF9C7100025,EBUS 283,7736.5029296875,946.9660034179688
DJ2029-G9D0001003,01TMB08S10002AF9D7100038,EBUS 283,7785.55078125,946.9660034179688
DJ2029-G9D0001004,01TMB08S10002AF9D7100042,EBUS 283,6121.4375,946.9660034179688
DJ2029-G9D0001004,01TMB08S10002AF9D7100047,EBUS 283,7506.33837890625,946.9639892578125
DJ2029-G9D0001004,01TMB08S10002AF9D7100048,EBUS 283,7635.92041015625,946.9639892578125
DJ2029-G9E0001005,01TMB08S10002AF9D7100050,EBUS 283,9010.8134765625,946.968017578125
DJ2029-G9E0001005,01TMB08S10002AF9D7100053,EBUS 283,8078.1591796875,946.968017578125
DJ2029-G9E0001005,01TMB08S10002AF9D7100055,EBUS 283,8065.4775390625,946.968017578125
