Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
4643,Receive,11:39:44.973.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
4644,Receive,11:39:44.973.0,0x000003eb,Data,Standard,0x08,00 00 0a 03 0d 03 0b 03 
4645,Receive,11:39:44.975.0,0x000003ec,Data,Standard,0x08,90 50 42 09 25 94 50 00 
4646,Receive,11:39:44.975.0,0x000005c3,Data,Standard,0x08,01 00 70 70 00 01 05 00 
4647,Receive,11:39:44.975.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 03 29 00 
4648,Send,11:39:44.980.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4649,Receive,11:39:44.981.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4650,Receive,11:39:44.981.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 0e 6a 
4651,Receive,11:39:44.981.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 00 cb 
4652,Receive,11:39:44.991.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4653,Receive,11:39:44.991.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 1e a7 
4654,Send,11:39:44.992.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4655,Receive,11:39:44.993.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 10 06 
4656,Receive,11:39:44.993.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4657,Receive,11:39:45.001.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4658,Receive,11:39:45.001.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
4659,Receive,11:39:45.003.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 20 4c 
4660,Send,11:39:45.004.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4661,Receive,11:39:45.012.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4662,Receive,11:39:45.012.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
4663,Receive,11:39:45.012.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 6f 17 30 63 
4664,Receive,11:39:45.012.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4665,Send,11:39:45.016.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4666,Receive,11:39:45.022.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4667,Receive,11:39:45.022.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
4668,Receive,11:39:45.022.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 6f 17 40 3a 
4669,Send,11:39:45.028.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4670,Receive,11:39:45.032.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4671,Receive,11:39:45.032.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
4672,Receive,11:39:45.032.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 6f 17 50 f7 
4673,Receive,11:39:45.032.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4674,Send,11:39:45.040.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4675,Receive,11:39:45.041.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4676,Receive,11:39:45.041.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 6e fe 
4677,Receive,11:39:45.043.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 60 c1 
4678,Receive,11:39:45.051.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4679,Receive,11:39:45.051.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 7e 33 
4680,Send,11:39:45.052.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4681,Receive,11:39:45.053.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 70 0c 
4682,Receive,11:39:45.053.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4683,Receive,11:39:45.061.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4684,Receive,11:39:45.061.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 8e 4c 
4685,Receive,11:39:45.061.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 80 73 
4686,Send,11:39:45.064.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4687,Receive,11:39:45.071.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4688,Receive,11:39:45.071.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 9e 81 
4689,Receive,11:39:45.071.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 90 be 
4690,Receive,11:39:45.071.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4691,Receive,11:39:45.071.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4692,Receive,11:39:45.071.0,0x000003d2,Data,Standard,0x08,10 27 73 44 44 63 03 00 
4693,Receive,11:39:45.073.0,0x000003d3,Data,Standard,0x08,a3 92 a9 22 a6 12 46 18 
4694,Receive,11:39:45.073.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 01 ac 
4695,Receive,11:39:45.073.0,0x000003e9,Data,Standard,0x08,94 0c 98 0c 15 1d 95 0c 
4696,Receive,11:39:45.073.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
4697,Receive,11:39:45.073.0,0x000003eb,Data,Standard,0x08,01 00 08 03 0c 03 0c 03 
4698,Receive,11:39:45.073.0,0x000003ec,Data,Standard,0x08,91 50 42 09 25 94 50 00 
4699,Receive,11:39:45.073.0,0x000005c3,Data,Standard,0x08,01 00 71 70 00 01 05 00 
4700,Receive,11:39:45.073.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 03 29 00 
4701,Send,11:39:45.074.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4702,Receive,11:39:45.081.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4703,Receive,11:39:45.081.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ae cb 
4704,Receive,11:39:45.081.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 a0 f4 
4705,Send,11:39:45.085.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4706,Receive,11:39:45.091.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4707,Receive,11:39:45.091.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 be 06 
4708,Receive,11:39:45.091.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 b0 39 
4709,Receive,11:39:45.091.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4710,Send,11:39:45.097.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4711,Receive,11:39:45.101.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4712,Receive,11:39:45.101.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ce 5f 
4713,Receive,11:39:45.101.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 c0 60 
4714,Send,11:39:45.107.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4715,Receive,11:39:45.110.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4716,Receive,11:39:45.113.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 de 92 
4717,Receive,11:39:45.113.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 d0 ad 
4718,Receive,11:39:45.113.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4719,Send,11:39:45.119.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4720,Receive,11:39:45.122.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4721,Receive,11:39:45.122.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ee d8 
4722,Receive,11:39:45.122.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 e0 e7 
4723,Send,11:39:45.130.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4724,Receive,11:39:45.131.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4725,Receive,11:39:45.131.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 fe 15 
4726,Receive,11:39:45.131.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 f0 2a 
4727,Receive,11:39:45.131.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4728,Receive,11:39:45.136.0,0x000007df,Data,Standard,0x08,02 3e 80 55 55 55 55 55 
4729,Receive,11:39:45.141.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4730,Receive,11:39:45.141.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 0e 6a 
4731,Receive,11:39:45.141.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 00 b2 
4732,Send,11:39:45.141.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4733,Receive,11:39:45.152.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4734,Receive,11:39:45.152.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 1e a7 
4735,Receive,11:39:45.152.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 10 7f 
4736,Receive,11:39:45.152.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4737,Send,11:39:45.153.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4738,Receive,11:39:45.161.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4739,Receive,11:39:45.161.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
4740,Receive,11:39:45.161.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 20 d2 
4741,Send,11:39:45.165.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4742,Receive,11:39:45.171.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4743,Receive,11:39:45.171.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
4744,Receive,11:39:45.171.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 30 1f 
4745,Receive,11:39:45.171.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4746,Receive,11:39:45.171.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4747,Receive,11:39:45.173.0,0x000003d2,Data,Standard,0x08,10 27 73 44 44 63 03 00 
4748,Receive,11:39:45.173.0,0x000003d3,Data,Standard,0x08,a3 92 a9 22 a6 12 46 18 
4749,Receive,11:39:45.173.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 11 61 
4750,Receive,11:39:45.173.0,0x000003e9,Data,Standard,0x08,94 0c 98 0c 02 0d 95 0c 
4751,Receive,11:39:45.173.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
4752,Receive,11:39:45.173.0,0x000003eb,Data,Standard,0x08,02 00 0a 03 0b 03 07 03 
4753,Receive,11:39:45.173.0,0x000003ec,Data,Standard,0x08,92 50 42 09 25 94 50 00 
4754,Receive,11:39:45.173.0,0x000005c3,Data,Standard,0x08,01 00 70 70 00 01 05 00 
4755,Receive,11:39:45.175.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 03 29 00 
4756,Send,11:39:45.177.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4757,Receive,11:39:45.181.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4758,Receive,11:39:45.181.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
4759,Receive,11:39:45.181.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 40 46 
4760,Send,11:39:45.189.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4761,Receive,11:39:45.191.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4762,Receive,11:39:45.191.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
4763,Receive,11:39:45.191.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 50 8b 
4764,Receive,11:39:45.191.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4765,Receive,11:39:45.195.0,0x000003c4,Data,Standard,0x08,00 00 88 13 00 13 05 5e 
4766,Receive,11:39:45.201.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4767,Receive,11:39:45.201.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 6e fe 
4768,Receive,11:39:45.201.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 70 17 60 23 
4769,Send,11:39:45.201.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4770,Receive,11:39:45.211.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4771,Receive,11:39:45.211.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 7e 33 
4772,Receive,11:39:45.211.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 70 17 70 ee 
4773,Receive,11:39:45.211.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4774,Send,11:39:45.213.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4775,Receive,11:39:45.221.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4776,Receive,11:39:45.221.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 8e 4c 
4777,Receive,11:39:45.221.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 70 17 80 91 
4778,Send,11:39:45.225.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4779,Receive,11:39:45.231.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4780,Receive,11:39:45.231.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 9e 81 
4781,Receive,11:39:45.231.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 90 20 
4782,Receive,11:39:45.231.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4783,Send,11:39:45.237.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4784,Receive,11:39:45.241.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4785,Receive,11:39:45.241.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ae cb 
4786,Receive,11:39:45.241.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 a0 6a 
4787,Send,11:39:45.249.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4788,Receive,11:39:45.252.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4789,Receive,11:39:45.252.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 be 06 
4790,Receive,11:39:45.252.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 b0 a7 
4791,Receive,11:39:45.252.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4792,Receive,11:39:45.261.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4793,Receive,11:39:45.261.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ce 5f 
4794,Receive,11:39:45.261.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 70 17 c0 fe 
4795,Send,11:39:45.261.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4796,Receive,11:39:45.271.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4797,Receive,11:39:45.271.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 de 92 
4798,Receive,11:39:45.271.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 d0 ad 
4799,Receive,11:39:45.271.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4800,Receive,11:39:45.273.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4801,Receive,11:39:45.273.0,0x000003d2,Data,Standard,0x08,10 27 73 44 44 64 03 00 
4802,Receive,11:39:45.273.0,0x000003d3,Data,Standard,0x08,a3 92 a9 22 a6 12 46 18 
4803,Receive,11:39:45.273.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 21 2b 
4804,Receive,11:39:45.273.0,0x000003e9,Data,Standard,0x08,94 0c 99 0c 15 67 95 0c 
4805,Receive,11:39:45.273.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
4806,Receive,11:39:45.273.0,0x000003eb,Data,Standard,0x08,00 00 0a 03 0d 03 0b 03 
4807,Send,11:39:45.273.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4808,Receive,11:39:45.275.0,0x000003ec,Data,Standard,0x08,93 50 42 09 25 94 50 00 
4809,Receive,11:39:45.275.0,0x000005c3,Data,Standard,0x08,01 00 71 70 00 01 05 00 
4810,Receive,11:39:45.275.0,0x000005ca,Data,Standard,0x08,42 4d 53 41 48 44 30 39 
4811,Receive,11:39:45.275.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 03 29 00 
4812,Receive,11:39:45.281.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4813,Receive,11:39:45.281.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ee d8 
4814,Receive,11:39:45.281.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 e0 e7 
4815,Send,11:39:45.285.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4816,Receive,11:39:45.291.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4817,Receive,11:39:45.291.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 fe 15 
4818,Receive,11:39:45.291.0,0x00000150,Data,Standard,0x08,f9 0d f8 0d 6f 17 f0 2a 
4819,Receive,11:39:45.292.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4820,Send,11:39:45.297.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4821,Receive,11:39:45.302.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4822,Receive,11:39:45.302.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 0e 6a 
4823,Receive,11:39:45.302.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 00 b2 
4824,Send,11:39:45.309.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4825,Receive,11:39:45.311.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4826,Receive,11:39:45.311.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 1e a7 
4827,Receive,11:39:45.311.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 10 7f 
4828,Receive,11:39:45.312.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4829,Send,11:39:45.321.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4830,Receive,11:39:45.322.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4831,Receive,11:39:45.322.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
4832,Receive,11:39:45.322.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 20 35 
