Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
60,Receive,05:30:54.234.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
61,Receive,05:30:54.234.0,0x00000600,Data,Standard,0x08,05 29 50 a5 ff c2 e4 00 
62,Receive,05:30:54.234.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
63,Receive,05:30:54.234.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
64,Receive,05:30:54.234.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
65,Receive,05:30:54.234.0,0x00000600,Data,Standard,0x08,15 39 50 a5 ff c2 e4 00 
66,Receive,05:30:54.234.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
67,Receive,05:30:54.234.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
68,Receive,05:30:54.249.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
69,Receive,05:30:54.249.0,0x00000600,Data,Standard,0x08,65 49 50 a5 ff c2 e4 00 
70,Send,05:30:54.250.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
71,Receive,05:30:54.264.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
72,Receive,05:30:54.264.0,0x00000600,Data,Standard,0x08,75 59 50 a5 ff c2 e4 00 
73,Receive,05:30:54.264.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
74,Receive,05:30:54.264.0,0x00000600,Data,Standard,0x08,45 69 50 a5 ff c2 e4 00 
75,Receive,05:30:54.280.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
76,Receive,05:30:54.280.0,0x00000600,Data,Standard,0x08,55 79 50 a5 ff c2 e4 00 
77,Receive,05:30:54.280.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
78,Receive,05:30:54.280.0,0x00000600,Data,Standard,0x08,a5 89 50 a5 ff c2 e4 00 
79,Receive,05:30:54.295.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
80,Receive,05:30:54.295.0,0x00000600,Data,Standard,0x08,b5 99 50 a5 ff c2 e4 00 
81,Receive,05:30:54.311.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
82,Receive,05:30:54.311.0,0x00000600,Data,Standard,0x08,85 a9 50 a5 ff c2 e4 00 
83,Receive,05:30:54.311.0,0x00000601,Data,Standard,0x08,3e d9 20 00 00 00 3f f8 
84,Receive,05:30:54.311.0,0x00000602,Data,Standard,0x08,18 d6 40 00 00 00 03 8d 
85,Receive,05:30:54.311.0,0x00000604,Data,Standard,0x08,27 d8 28 6b 81 9e 32 91 
86,Receive,05:30:54.311.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
87,Receive,05:30:54.311.0,0x00000600,Data,Standard,0x08,95 b9 50 a5 ff c2 e4 00 
88,Receive,05:30:54.326.0,0x15000010,Data,Extend,0x08,7e 04 7d fa 7e 04 7e 04 
89,Receive,05:30:54.326.0,0x15100010,Data,Extend,0x08,7e 04 7e 04 7e 04 7d fa 
90,Receive,05:30:54.326.0,0x15200010,Data,Extend,0x08,7e 04 7e 04 7e 04 7e 04 
91,Receive,05:30:54.326.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
92,Receive,05:30:54.326.0,0x00000600,Data,Standard,0x08,e5 c9 50 a5 ff c2 e4 00 
93,Receive,05:30:54.326.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
94,Receive,05:30:54.326.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
95,Receive,05:30:54.341.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
96,Receive,05:30:54.341.0,0x00000600,Data,Standard,0x08,f5 d9 50 a5 ff c2 e4 00 
97,Receive,05:30:54.341.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
98,Receive,05:30:54.341.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
99,Receive,05:30:54.341.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
