Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
2336,Send,22:40:40.128.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2337,Receive,22:40:40.130.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e 83 55 
2338,Receive,22:40:40.133.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 45 df 
2339,Send,22:40:40.138.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2340,Receive,22:40:40.141.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e a3 d2 
2341,Receive,22:40:40.143.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 46 f8 
2342,Receive,22:40:40.149.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e c3 46 
2343,Send,22:40:40.149.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2344,Receive,22:40:40.153.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 47 e5 
2345,Receive,22:40:40.159.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e e3 c1 
2346,Send,22:40:40.160.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2347,Receive,22:40:40.163.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 48 5e 
2348,Receive,22:40:40.170.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 03 3f 
2349,Send,22:40:40.171.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2350,Receive,22:40:40.173.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 49 43 
2351,Receive,22:40:40.179.0,0x00000712,Data,Standard,0x08,44 44 44 44 44 44 44 44 
2352,Receive,22:40:40.179.0,0x000003eb,Data,Standard,0x08,0c 00 00 09 c4 00 00 00 
2353,Receive,22:40:40.181.0,0x000003f1,Data,Standard,0x08,44 44 44 45 44 45 00 00 
2354,Receive,22:40:40.181.0,0x000003f3,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2355,Receive,22:40:40.181.0,0x000004e8,Data,Standard,0x08,c9 4c 96 c9 60 c9 7c 93 
